campus,method,year,month,day,site,side,zone,level,transect,classcode,count,fish_tl,min_tl,max_tl,observer,depth,vis,temp,surge,windwave,pctcnpy,macpyr1_4stipe,macpyr5_15stipe,macpyrgt15stipe,nerluestipes,notes
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,1,PCLA,1,45,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,1,SCHR,1,23,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,1,STRE,2,6,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,1,STRE,1,27,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,GNIG,2,20,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,HRUB,1,25,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,OCAL,1,10,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,OCAL,1,12,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,OCAL,1,13,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,OPIC,2,9,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,PCLA,1,25,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,PCLA,2,28,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,PCLA,1,36,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,SMYS,1,10,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,2,SMYS,1,18,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,HRUB,3,25,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,OCAL,1,14,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,OPIC,1,7,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,OPIC,1,9,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,OPIC,1,12,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,PCLA,1,25,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,SPUL,1,22,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,BOT,3,SPUL,1,26,,,NATE SPINDEL,5.5,5,17.8,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,CNMD,1,CPUN,1,7,,,JESSE TOOTELL,2.1,5,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,CNMD,1,HRUB,1,20,,,JESSE TOOTELL,2.1,5,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,CNMD,1,OPIC,1,14,,,JESSE TOOTELL,2.1,5,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,CNMD,2,HROS,1,15,,,JESSE TOOTELL,2.1,5,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,CNMD,2,MCAL,1,16,,,JESSE TOOTELL,2.1,5,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,INNER,CNMD,3,CPUN,1,10,,,JESSE TOOTELL,2.1,5,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,CPUN,5,11,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,CPUN,3,14,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,CPUN,6,16,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,CPUN,1,19,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,DVAC,1,25,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,HRUB,1,21,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,HRUB,1,22,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,OCAL,1,16,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,OPIC,1,7,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,OYT,1,17,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,PCLA,1,15,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,PCLA,1,22,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,PCLA,3,24,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,PCLA,1,38,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,SCAU,1,16,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,SPUL,1,17,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,FEMALE; ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,SPUL,1,31,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,FEMALE; ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,1,SPUL,1,33,,,AVREY PARSONS-FIELD,20.4,8,18.9,LIGHT,,0,,,,,FEMALE; ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,DVAC,1,27,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,MCAL,1,20,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,OCAL,2,14,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,OCAL,4,16,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,OCAL,1,17,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,OCAL,1,18,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,OPIC,1,10,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,OPIC,2,13,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,PCLA,1,17,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,PCLA,3,20,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,PCLA,2,22,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,PCLA,2,24,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,PCLA,1,25,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,SATR,1,29,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,SCAR,2,22,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,SCAR,1,24,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,SPUL,1,15,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,SPUL,1,55,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,STRE,1,5,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,STRE,1,21,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,2,STRE,1,27,,,AVREY PARSONS-FIELD,18.6,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,CPUN,3,10,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,CPUN,3,13,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,CPUN,1,15,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,MCAL,1,18,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,MCAL,2,20,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,1,17,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,1,20,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,2,22,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,1,24,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,1,25,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,1,30,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,"""10 GIANT PREGNANT LOBSTERS"""
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,PCLA,2,32,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,TRANSECT #3 OFFSHORE OF #2
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,SATR,1,26,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,SPUL,1,28,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,BOT,3,SPUL,1,34,,,AVREY PARSONS-FIELD,19.2,8,18.9,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,1,CPUN,1,14,,,SPENCER MCCLINTOCK,12.2,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,1,CPUN,1,15,,,SPENCER MCCLINTOCK,12.2,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,1,CPUN,1,16,,,SPENCER MCCLINTOCK,12.2,8,18.9,LIGHT,,0,,,,,ANCHORED ON WEST END OF OUTER/OUTMID. SWAM IN FOR INNERS. SWAM IN FOR OUTMID/INMID INNERS. SECOND DIVE FOR OUTERS.
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,2,CPUN,8,13.5,12,15,SPENCER MCCLINTOCK,10.7,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,2,OYT,1,22,,,SPENCER MCCLINTOCK,10.7,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,3,SSAG,53,6,5,7,SPENCER MCCLINTOCK,10.7,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTER,MID,3,TSYM,82,7.5,6,9,SPENCER MCCLINTOCK,10.7,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,CPUN,1,11,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,DVAC,1,25,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,HRUB,2,22,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,HRUB,1,24,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,HSEM,1,21,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,MALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OCAL,1,16,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OPIC,1,5,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OPIC,1,7,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OPIC,1,8,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OPIC,1,12,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OPIC,1,13,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,OYT,1,24,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,PCLA,1,18,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,PCLA,1,20,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,PCLA,1,22,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,PCLA,1,27,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,PCLA,1,43,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,SCAR,1,22,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,SCHR,1,20,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,SCHR,1,24,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,SPUL,1,10,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,JUVENILE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,SPUL,1,15,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,FEMALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,STRE,1,21,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,1,STRE,1,23,,,AVREY PARSONS-FIELD,15.2,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,CPUN,3,8,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,CPUN,2,12,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,HRUB,2,23,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,HRUB,1,24,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,HSEM,1,21,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,MALE
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,OCAL,2,16,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,OCAL,1,18,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,OPIC,1,9,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,OPIC,1,11,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,OPIC,1,14,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,OYT,1,18,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,PCLA,2,23,,,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,2,SMYS,6,7.5,7,8,AVREY PARSONS-FIELD,14.3,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,3,CPRI,1,46,,,AVREY PARSONS-FIELD,14.9,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,3,CPUN,2,10,,,AVREY PARSONS-FIELD,14.9,8,18.9,LIGHT,,0,,,,,
UCSB,SBTL_FISH,2008,8,12,SCI_SCORPION,E,OUTMID,BOT,3,CPUN,3,12,,,AVREY PARSONS-FIELD,14.9,8,18.9,LIGHT,,0,,,,,
